gene	lasso.top1_afr	lasso.top1_meta	lasso.top1_magepro	lasso.top1_afr_pv	lasso.top1_meta_pv	lasso.top1_magepro_pv	hsq_afr	hsq_afr_se	hsq_afr.pv	hsq_eur	hsq_eur_se	hsq_eur.pv	datasets	nonzeroAFR	nonzeroMAGEPRO	alpha_beta
ENSG00000121895.7	-0.0104181800982237	-0.00867321851226066	-0.0125465492677044	0.667918571905631	0.572808682197127	0.884869739881358	0.152271	0.107628	0.1204	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	3	8	0.111674114535399,0.00256275436272795,0.000242462297794977
ENSG00000121897.14	0.0187521107684314	0.00454282428169306	0.0262800077652537	0.117191850658312	0.247001195958275	0.0806703726793695	-0.142296	0.001704	0.01266	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	3	0.0246190938319038,0.00101520440233044
ENSG00000121898.12	-0.00579570908373084	-0.00579570908373084	-0.00579570908373084	0.462674481921777	0.462674481921777	0.462674481921777	-0.269917	0.010668	0.05748	NA	NA	NA	pred.wgt	4	2	NA
ENSG00000121900.18	0.0452460185840163	0.0452460185840163	0.0452460185840163	0.0324249437257852	0.0324249437257852	0.0324249437257852	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000121903.14	-0.0116080413147277	-0.0116080413147277	-0.0116080413147277	0.760603935870085	0.760603935870085	0.760603935870085	0.045422	0.15252	0.413	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000121905.9	0.019860587363459	0.019860587363459	0.019860587363459	0.110850229430255	0.110850229430255	0.110850229430255	-0.066327	0.000755	0.01816	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000121931.15	-0.00819972445082673	-0.00819972445082673	-0.00819972445082673	0.551635530498314	0.551635530498314	0.551635530498314	0.266917	0.168807	0.09777	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000121933.18	0.129384708918108	0.129384708918108	0.129384708918108	0.000616166606975211	0.000616166606975211	0.000616166606975211	0.558498	0.171429	0.002948	NA	NA	NA	pred.wgt	15	9	NA
ENSG00000121940.15	-0.00767792704569414	-0.00767792704569414	-0.00767792704569414	0.529934501610248	0.529934501610248	0.529934501610248	-0.002718	0.099572	0.4923	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000121957.12	0.00106903348637655	0.00106903348637655	0.00106903348637655	0.300900472869178	0.300900472869178	0.300900472869178	0.11465	0.125932	0.2389	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000121964.14	0.0860508840037297	0.0860508840037297	0.0860508840037297	0.00477865152509213	0.00477865152509213	0.00477865152509213	-0.152168	0.005504	0.03242	NA	NA	NA	pred.wgt	2	3	NA
ENSG00000121966.6	0.0450181835146318	0.0450181835146318	0.0450181835146318	0.0327769060149884	0.0327769060149884	0.0327769060149884	0.210423	0.149518	0.1031	NA	NA	NA	pred.wgt	3	3	NA
ENSG00000121988.17	0.052877921273083	0.0660105004781711	0.0586310985742445	0.0226137440446021	0.0122097065633517	0.0172556874376904	0.277345	0.129461	0.01323	NA	NA	NA	pred.wgt,pred.wgt.genoa	5	7	0.071751833694168,0.00686726775206549
ENSG00000121989.14	0.00340018279197507	0.00340018279197507	0.00340018279197507	0.263309179320298	0.263309179320298	0.263309179320298	0.016603	0.120952	0.4596	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000122008.15	0.00135482579635293	0.00135482579635293	0.00135482579635293	0.29594543003033	0.29594543003033	0.29594543003033	0.05552	0.113734	0.3484	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122025.14	0.0203172996846058	0.0203172996846058	0.0203172996846058	0.108346124129837	0.108346124129837	0.108346124129837	0.255951	0.177567	0.1393	NA	NA	NA	pred.wgt	3	3	NA
ENSG00000122026.10	0.0489290039364512	-0.0052955727068198	0.015171078229401	0.0272413435345852	0.447111159664118	0.140532291367214	-0.262869	0.000186	0.01443	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.141791941949081,0.0185157853222701
ENSG00000122033.14	0.141139259663577	-0.00784994217657276	0.150641220829416	0.000350311102235583	0.536914546359657	0.000221116694465703	0.10003	0.15445	0.3129	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	11	0.111425715063467,0.000176335367988703,0.0144038670861021
ENSG00000122034.14	0.0140013712496395	-0.0089497926232085	-0.00719349131195823	0.149228227730864	0.585922172179344	0.511114468907092	-0.157333	0.059023	0.1361	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	9	0.0606541158445125,0.000513469934193001,0.00416767632470195
ENSG00000122035.6	0.00883509680870498	-0.00651214178826964	0.00603910930691309	0.195577950388107	0.486511882198057	0.227444833116662	0.229253	0.165736	0.1438	NA	NA	NA	pred.wgt,pred.wgt.mesa	4	10	0.119419955449779,0.000212881683204348
ENSG00000122042.9	-0.00279766396875725	-0.00279766396875725	-0.00279766396875725	0.379976346750054	0.379976346750054	0.379976346750054	-0.244871	0.043591	0.171	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122043.10	-0.0127458517231618	-0.0127458517231618	-0.0127458517231618	0.939748065190983	0.939748065190983	0.939748065190983	0.321678	0.171906	0.07191	NA	NA	NA	pred.wgt	10	8	NA
ENSG00000122068.12	0.0497865350178156	-0.0124596599999616	0.0302945691640644	0.0261607138547795	0.86801103628238	0.0663312882376783	-0.010823	0.077117	0.4618	NA	NA	NA	pred.wgt,pred.wgt.genoa	2	3	0.128556860746915,1.56680103475588e-05
ENSG00000122085.16	0.0266043784780806	0.108004338477018	0.114297602513125	0.0793987213484927	0.00170207239846923	0.00126374339806014	0.020582	0.107017	0.4437	NA	NA	NA	pred.wgt,pred.wgt.genoa	4	7	0.242554437979999,0.000236347561763029
ENSG00000122140.10	-0.0128048862369319	-0.0128048862369319	-0.0128048862369319	0.972414787217434	0.972414787217434	0.972414787217434	-0.330601	0.017515	0.1661	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122176.10	-0.0118108970807598	-0.0118108970807598	-0.0118108970807598	0.780997234772825	0.780997234772825	0.780997234772825	0.007407	0.130546	0.4838	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000122188.12	-0.011845556042644	-0.011845556042644	-0.011845556042644	0.78469668458887	0.78469668458887	0.78469668458887	-0.020542	0.06758	0.4191	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122203.14	0.00457681737407956	0.00457681737407956	0.00457681737407956	0.246535070642023	0.246535070642023	0.246535070642023	-0.075438	0.089477	0.3086	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000122218.14	-0.00596350436854887	0.0381533010925035	0.0205644173691587	0.468086956036276	0.045439992904865	0.107016688894416	-0.020851	0.2023	0.4711	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	3	0.0736374794100916,0.0132661030312106
ENSG00000122223.12	0.0360816996788609	-0.00786716525716158	0.0158361896802688	0.0501785141891824	0.537622546508393	0.13583824798967	0.157271	0.140309	0.1774	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	2	5	0.176067424105988,0.00979992110816536,8.64895420516613e-05
ENSG00000122224.17	-0.0124640319362566	-0.0124640319362566	-0.0124640319362566	0.86880588447774	0.86880588447774	0.86880588447774	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122254.6	0.0522026702055662	0.0522026702055662	0.0522026702055662	0.0233443766822125	0.0233443766822125	0.0233443766822125	-0.119733	0.010396	0.09932	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122257.18	0.00170159549559623	0.00170159549559623	0.00170159549559623	0.290070857645847	0.290070857645847	0.290070857645847	0.180711	0.199532	0.2397	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000122299.11	0.00149669041636824	0.00149669041636824	0.00149669041636824	0.293524152290779	0.293524152290779	0.293524152290779	0.162478	0.126652	0.1367	NA	NA	NA	pred.wgt	4	1	NA
ENSG00000122304.10	-0.0106027626337468	-0.0106027626337468	-0.0106027626337468	0.680209764696907	0.680209764696907	0.680209764696907	-0.125899	0.03124	0.1314	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122335.13	-0.00781073448671643	0.0103358686090519	-0.0115944739664338	0.535309079486084	0.180617929212522	0.759308637603068	0.120107	0.154905	0.2744	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	3	0.0667475331078217,0.012890547679179
ENSG00000122359.17	-0.012164061174859	-0.012164061174859	-0.012164061174859	0.822631664581777	0.822631664581777	0.822631664581777	-0.080181	0.078362	0.2687	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000122367.19	-0.00199827879714398	-0.00199827879714398	-0.00199827879714398	0.361526241984094	0.361526241984094	0.361526241984094	0.019278	0.195819	0.4718	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000122376.11	2.99142535390429e-05	2.99142535390429e-05	2.99142535390429e-05	0.319835200742225	0.319835200742225	0.319835200742225	-0.082723	0.066674	0.2553	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000122378.13	0.00730916113555846	-0.0121101775908212	0.0309686355683794	0.212271843788953	0.815619235569803	0.06419892392757	0.010261	0.094297	0.469	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	7	0.0234650808029568,1.28721653773611e-06,0.000267271911907026
ENSG00000122386.10	0.00653061103420571	0.00653061103420571	0.00653061103420571	0.221426332349187	0.221426332349187	0.221426332349187	0.00104	0.100331	0.4971	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122390.17	0.0195062465823589	0.00198553909115029	-0.00454085403581517	0.112836080815637	0.28536945547369	0.425100764267389	-0.280388	0.001262	4.398e-05	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	5	0.0164181013481676,0.00230653706914419
ENSG00000122406.12	-0.0115706400737232	-0.0115706400737232	-0.0115706400737232	0.757051993813972	0.757051993813972	0.757051993813972	0.008759	0.045516	0.4428	NA	NA	NA	pred.wgt	3	1	NA
ENSG00000122417.15	-0.00688828058533608	-0.00837341880763676	-0.0109341048256151	0.499841050033023	0.559227054540149	0.703863606495663	0.182075	0.124416	0.1052	NA	NA	NA	pred.wgt,pred.wgt.mesa	3	5	0.182285577058039,7.43594643416505e-05
ENSG00000122420.9	0.0117856992912574	0.0117856992912574	0.0117856992912574	0.167390859127464	0.167390859127464	0.167390859127464	-0.134976	0.021781	0.2465	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000122432.17	-0.00739645579265225	-0.00739645579265225	-0.00739645579265225	0.51885507748875	0.51885507748875	0.51885507748875	-0.165869	0.026574	0.1228	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122435.9	-0.0115928614522998	-0.0115928614522998	-0.0115928614522998	0.759155209402395	0.759155209402395	0.759155209402395	-0.112724	0.017318	0.05815	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000122477.12	0.0359037795873415	-0.0117601314630214	0.0590742265462347	0.0506086185404394	0.775699865810286	0.0169005363825674	-0.129976	0.001179	0.01987	NA	NA	NA	pred.wgt,pred.wgt.genoa	3	5	0.142605031250435,0.00211302945910524
ENSG00000122481.16	0.0537573873812075	-0.0106078117934663	-0.0125277880715904	0.0216967783715764	0.680554252888574	0.881020761872321	-0.056524	0.05767	0.2842	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	9	0.0695890831041833,0.00408786043088634
ENSG00000122482.20	-0.0122043079907026	-0.0122043079907026	-0.0122043079907026	0.828068853555613	0.828068853555613	0.828068853555613	-0.136549	0.032805	0.06821	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000122483.17	-0.0126527718578664	-0.0128174399533447	-0.0100962500373147	0.909793382457973	0.987765551674191	0.647754155496656	0.06644	0.088655	0.2659	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	3	0.0564930635734675,0.000969784300361805
ENSG00000122484.8	-0.00465024791390389	-0.00269944903269836	0.00562394011367084	0.428188654928211	0.377640280444967	0.232679917551107	-0.065213	0.016378	0.1364	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	6	0.0543118855523094,0.0125342846810452
ENSG00000122490.18	-0.000200395211663817	-0.000200395211663817	-0.000200395211663817	0.324238595538902	0.324238595538902	0.324238595538902	0.197657	0.147728	0.1217	NA	NA	NA	pred.wgt	6	3	NA
ENSG00000122507.20	-0.0122420848833991	-0.0122420848833991	-0.0122420848833991	0.833344108553258	0.833344108553258	0.833344108553258	0.022914	0.091283	0.4271	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000122512.14	-0.011769757392224	-0.011769757392224	-0.011769757392224	0.776693647866368	0.776693647866368	0.776693647866368	-0.053364	0.106046	0.3794	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122515.14	-0.00253482979464925	0.0201410176239643	-0.0120339249303822	0.373769361375623	0.109305353427803	0.806158700204139	0.281661	0.138544	0.03172	NA	NA	NA	pred.wgt,pred.wgt.mesa	10	11	0.118038765125131,0.0285288187309064
ENSG00000122543.10	0.00437190129777731	0.00437190129777731	0.00437190129777731	0.24936112001063	0.24936112001063	0.24936112001063	-0.166107	0.003656	0.0105	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122545.18	0.0357145876062293	0.0357145876062293	0.0357145876062293	0.0510701612818297	0.0510701612818297	0.0510701612818297	-0.106265	0.08	0.2271	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122547.10	0.0020723166612403	-0.012061857417045	0.00103503887579393	0.283951703469569	0.809565524040968	0.30149685639385	-0.035271	0.109616	0.4147	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	6	7.96261821921216e-74,1.15911707100843e-75,7.50513462551984e-75
ENSG00000122550.17	0.0388246352797468	-0.0112491939295318	-0.00947212351587745	0.0440055346943188	0.728675012328999	0.612434083811831	-0.140994	0.009519	0.02461	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	2	0.112656542755046,0.00444140286011753
ENSG00000122557.9	-0.0106433823345151	-0.0112685762005851	-0.0126547435831443	0.68299420510507	0.730289192867899	0.910322912454717	0.384981	0.135857	0.01152	NA	NA	NA	pred.wgt,pred.wgt.genoa	8	10	0.298622042708744,2.89430908275537e-05
ENSG00000122565.18	0.00385286402723617	-0.0106578000324982	0.00346651052822611	0.25669646998119	0.683989790459125	0.262327378456952	0.052801	0.17014	0.4088	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	3	0.148121356465257,0.00787841716984686
ENSG00000122566.20	-5.41622313883217e-05	-5.41622313883217e-05	-5.41622313883217e-05	0.321433628993654	0.321433628993654	0.321433628993654	0.340766	0.205764	0.06691	NA	NA	NA	pred.wgt	6	5	NA
ENSG00000122591.11	-0.0127293602135767	-0.0127293602135767	-0.0127293602135767	0.93343915029233	0.93343915029233	0.93343915029233	0.051413	0.103628	0.3496	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122641.10	0.00205819701969212	0.00205819701969212	0.00205819701969212	0.284181786243595	0.284181786243595	0.284181786243595	0.107861	0.16859	0.313	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122642.10	0.000266522679871484	0.0571706763759429	0.000248175352405733	0.315391869008216	0.0184803802231385	0.315733550528872	0.00518	0.083682	0.4824	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	3	0.100997640058045,0.0999779727009109
ENSG00000122643.18	0.0296233791610526	0.0153158037411492	-0.00572135508442884	0.0685283344340144	0.139495875047981	0.460307638977936	-0.037828	0.061535	0.347	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	4	0.0705587910453794,0.00696769234692951
ENSG00000122644.12	-0.0122746506802522	-0.0122746506802522	-0.0122746506802522	0.838037872910545	0.838037872910545	0.838037872910545	0.172948	0.144279	0.1609	NA	NA	NA	pred.wgt	2	5	NA
ENSG00000122674.11	-0.00614540511819239	-0.0127140852966172	-0.00440726492154253	0.474069168004821	0.928091802578171	0.421374602779256	0.410146	0.182468	0.03151	NA	NA	NA	pred.wgt,pred.wgt.genoa	10	11	0.249204832700644,0.0009943673691255
ENSG00000122678.16	0.00452198543117521	0.00452198543117521	0.00452198543117521	0.247287470689102	0.247287470689102	0.247287470689102	0.100321	0.087785	0.1665	NA	NA	NA	pred.wgt	4	1	NA
ENSG00000122679.8	-0.0078794726320055	-0.0078794726320055	-0.0078794726320055	0.538129510060319	0.538129510060319	0.538129510060319	0.08298	0.117444	0.2872	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000122687.17	0.0892784449055652	0.0414254150995466	0.134426477488389	0.00410773360197264	0.0388742986115116	0.000483905606327909	0.455934	0.151156	0.02238	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	3	5	0.232659170341476,0.0108648613102769,0.0127767251141092
ENSG00000122692.8	-0.0113446631024401	-0.00987572412706017	0.000667194188500364	0.73673700306347	0.634756579307035	0.308047544790753	0.251148	0.201761	0.1548	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	4	10	0.161723023092412,0.000437550722928491,0.0222754850899032
ENSG00000122694.15	0.0449846721117354	0.0449846721117354	0.0449846721117354	0.0328290032168996	0.0328290032168996	0.0328290032168996	0.074456	0.092905	0.2641	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000122696.13	-0.0047037038749933	-0.0047037038749933	-0.0047037038749933	0.429709763510581	0.429709763510581	0.429709763510581	-0.068862	0.115173	0.362	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128298.16	-0.0108113951174085	-0.0108113951174085	-0.0108113951174085	0.694843708420047	0.694843708420047	0.694843708420047	0.063578	0.078769	0.2559	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000128309.16	0.0125402532727898	0.0636875314995318	0.0209624329222106	0.160941554993989	0.013613195005386	0.104912241497855	0.916069	0.128806	0.0004448	NA	NA	NA	pred.wgt,pred.wgt.mesa	39	39	0.368700893999854,0.00160043678298267
ENSG00000128311.13	-0.00366624154086925	-0.00947584575502503	-0.00864621827008905	0.401550439427546	0.612632093598764	0.571559451634977	0.330622	0.241666	0.1654	NA	NA	NA	pred.wgt,pred.wgt.mesa	3	4	0.183277847487637,0.00326740263768265
ENSG00000128322.6	-0.0127539395276948	-0.0127539395276948	-0.0127539395276948	0.943099283978794	0.943099283978794	0.943099283978794	-0.130197	0.037927	0.09479	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128335.13	-0.0111853052839301	-0.0125194744937744	0.053586533294361	0.72343177986113	0.879355555045996	0.0218719202125943	0.064251	NA	NA	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	6	0.00396869803732564,2.55914274611876e-06,7.34941115747724e-05
ENSG00000128340.14	-0.0010388073604628	-0.0010388073604628	-0.0010388073604628	0.340956038882036	0.340956038882036	0.340956038882036	0.159951	0.240282	0.3109	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000128342.4	-0.00744519820006762	-0.00744519820006762	-0.00744519820006762	0.520744390743979	0.520744390743979	0.520744390743979	0.081022	0.119561	0.3094	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128346.10	-0.000192447259310446	-0.000192447259310446	-0.000192447259310446	0.324085324154379	0.324085324154379	0.324085324154379	0.169703	0.143973	0.1495	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128383.12	0.0140856480165436	0.0133910197045076	0.00217080489132282	0.148582154149434	0.154001525347871	0.282353268057869	0.101147	0.160435	0.2968	NA	NA	NA	pred.wgt,pred.wgt.mesa	1	4	0.0575552150290852,0.0212986332545147
ENSG00000128394.16	0.0148504486527657	-0.0127742767403136	0.0367586714854391	0.142858802541366	0.952568307919803	0.0485762754556036	-0.105343	0.028845	0.1126	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0109342976636287,3.6652983447202e-05
ENSG00000128408.8	-0.00443783877511716	-0.0035825095084967	0.0310293240560976	0.422223105923691	0.39939586755869	0.0640104903228397	-0.049894	0.080964	0.3452	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	5	0.0753817042506302,0.00115806663584339
ENSG00000128422.15	0.0080685757446457	0.0080685757446457	0.0080685757446457	0.203765575169096	0.203765575169096	0.203765575169096	0.025381	0.097811	0.4245	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128438.10	-0.00638417846534955	-0.00638417846534955	-0.00638417846534955	0.482110577232981	0.482110577232981	0.482110577232981	0.292213	0.120216	0.01569	NA	NA	NA	pred.wgt	5	2	NA
ENSG00000128463.12	0.0211632212113154	-0.0125419737475707	-0.00271003094402156	0.103867532230846	0.88391893953927	0.377891010164987	-0.021602	0.111675	0.4471	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	2	0.0806049408376632,5.13879398250378e-05
ENSG00000128482.15	0.0465849219764817	0.0465849219764817	0.0465849219764817	0.030433163816498	0.030433163816498	0.030433163816498	0.468824	0.147893	0.007916	NA	NA	NA	pred.wgt	13	7	NA
ENSG00000128487.16	-0.00979118686285485	-0.00979118686285485	-0.00979118686285485	0.629931611827704	0.629931611827704	0.629931611827704	0.137062	0.13016	0.1619	NA	NA	NA	pred.wgt	3	5	NA
ENSG00000128512.20	0.0907241919222194	0.0907241919222194	0.0907241919222194	0.00383842791757265	0.00383842791757265	0.00383842791757265	0.26535	0.146502	0.08048	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000128513.14	-0.00555209830783943	-0.00555209830783943	-0.00555209830783943	0.454990135845664	0.454990135845664	0.454990135845664	-0.049421	0.023407	0.1772	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128524.4	0.003402820882073	0.003402820882073	0.003402820882073	0.263270043852213	0.263270043852213	0.263270043852213	0.002109	0.100674	0.4942	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128534.7	-0.0121216140701399	-0.00169193812096413	-0.0128143995537153	0.817083547029538	0.354780962222236	0.98274429691859	-0.069009	0.027713	0.1601	NA	NA	NA	pred.wgt,pred.wgt.genoa,pred.wgt.mesa	1	9	0.0252523312216212,2.24505718726674e-08,0.00886093113151447
ENSG00000128536.15	-0.0124138289545719	-0.0124138289545719	-0.0124138289545719	0.85995970760476	0.85995970760476	0.85995970760476	-0.002745	0.111666	0.4931	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000128563.13	0.0194310211626558	0.0194310211626558	0.0194310211626558	0.113262599399007	0.113262599399007	0.113262599399007	-0.118169	0.031191	0.1567	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000128567.16	0.00418895919147733	0.00418895919147733	0.00418895919147733	0.251917230712206	0.251917230712206	0.251917230712206	-0.177071	0.036385	0.08797	NA	NA	NA	pred.wgt	1	1	NA
